tier,new_rework,brief_type,customer_approval,niche_ff_pre_approved,strategic_priority,creative_approach,value_potential_gbp,workbook_score,workbook_approval_text,workbook_e9_creative_note,workbook_b14_auto_approval_dev
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Library Only,200000,525.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Library Only,1000000,2125.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Starting Point,0,90.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Starting Point,1,90.002,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Starting Point,1000,92.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Starting Point,30000,150.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Starting Point,35000,160.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Starting Point,100000,290.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Starting Point,115000,320.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Starting Point,200000,490.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Starting Point,1000000,2090.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Creation/Unknown,0,25.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Creation/Unknown,1,25.002000000000002,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Creation/Unknown,1000,27.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Creation/Unknown,30000,85.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Creation/Unknown,35000,95.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Creation/Unknown,100000,225.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Creation/Unknown,115000,255.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Creation/Unknown,200000,425.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,False,Creation/Unknown,1000000,2025.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,True,Library Only,0,225.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,True,Library Only,1,225.002,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,True,Library Only,1000,227.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,True,Library Only,30000,285.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,True,Library Only,35000,295.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,True,Library Only,100000,425.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,True,Library Only,115000,455.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,True,Library Only,200000,625.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,True,Library Only,1000000,2225.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,True,Starting Point,0,190.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,True,Starting Point,1,190.002,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,True,Starting Point,1000,192.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,True,Starting Point,30000,250.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,True,Starting Point,35000,260.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,True,Starting Point,100000,390.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,True,Starting Point,115000,420.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,True,Starting Point,200000,590.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,True,Starting Point,1000000,2190.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,True,Creation/Unknown,0,125.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,True,Creation/Unknown,1,125.002,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,True,Creation/Unknown,1000,127.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,True,Creation/Unknown,30000,185.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,True,Creation/Unknown,35000,195.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,True,Creation/Unknown,100000,325.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,True,Creation/Unknown,115000,355.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,True,Creation/Unknown,200000,525.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,False,True,Creation/Unknown,1000000,2125.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,False,Library Only,0,125.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,False,Library Only,1,125.002,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,False,Library Only,1000,127.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,False,Library Only,30000,185.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,False,Library Only,35000,195.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,False,Library Only,100000,325.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,False,Library Only,115000,355.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,False,Library Only,200000,525.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,False,Library Only,1000000,2125.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,False,Starting Point,0,90.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,False,Starting Point,1,90.002,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,False,Starting Point,1000,92.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,False,Starting Point,30000,150.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,False,Starting Point,35000,160.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,False,Starting Point,100000,290.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,False,Starting Point,115000,320.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,False,Starting Point,200000,490.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,False,Starting Point,1000000,2090.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,False,Creation/Unknown,0,25.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,False,Creation/Unknown,1,25.002000000000002,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,False,Creation/Unknown,1000,27.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,False,Creation/Unknown,30000,85.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,False,Creation/Unknown,35000,95.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,False,Creation/Unknown,100000,225.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,False,Creation/Unknown,115000,255.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,False,Creation/Unknown,200000,425.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,False,Creation/Unknown,1000000,2025.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,True,Library Only,0,225.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,True,Library Only,1,225.002,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,True,Library Only,1000,227.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,True,Library Only,30000,285.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,True,Library Only,35000,295.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,True,Library Only,100000,425.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,True,Library Only,115000,455.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,True,Library Only,200000,625.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,True,Library Only,1000000,2225.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,True,Starting Point,0,190.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,True,Starting Point,1,190.002,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,True,Starting Point,1000,192.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,True,Starting Point,30000,250.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,True,Starting Point,35000,260.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,True,Starting Point,100000,390.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,True,Starting Point,115000,420.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,True,Starting Point,200000,590.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,True,Starting Point,1000000,2190.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,True,Creation/Unknown,0,125.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,True,Creation/Unknown,1,125.002,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,True,Creation/Unknown,1000,127.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,True,Creation/Unknown,30000,185.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,True,Creation/Unknown,35000,195.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,True,Creation/Unknown,100000,325.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,True,Creation/Unknown,115000,355.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,True,Creation/Unknown,200000,525.0,Auto-Approved,,Yes
C,Rework (Of Selling),Competitive,Deferred/Unknown,True,True,Creation/Unknown,1000000,2125.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,False,Library Only,0,125.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,False,Library Only,1,125.002,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,False,Library Only,1000,127.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,False,Library Only,30000,185.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,False,Library Only,35000,195.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,False,Library Only,100000,325.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,False,Library Only,115000,355.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,False,Library Only,200000,525.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,False,Library Only,1000000,2125.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,False,Starting Point,0,90.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),ProActive,Direct,False,False,Starting Point,1,90.002,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),ProActive,Direct,False,False,Starting Point,1000,92.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),ProActive,Direct,False,False,Starting Point,30000,150.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),ProActive,Direct,False,False,Starting Point,35000,160.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),ProActive,Direct,False,False,Starting Point,100000,290.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),ProActive,Direct,False,False,Starting Point,115000,320.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),ProActive,Direct,False,False,Starting Point,200000,490.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),ProActive,Direct,False,False,Starting Point,1000000,2090.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),ProActive,Direct,False,False,Creation/Unknown,0,25.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,False,Creation/Unknown,1,25.002,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,False,Creation/Unknown,1000,27.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,False,Creation/Unknown,30000,85.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,False,Creation/Unknown,35000,95.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,False,Creation/Unknown,100000,225.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,False,Creation/Unknown,115000,255.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,False,Creation/Unknown,200000,425.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,False,Creation/Unknown,1000000,2025.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,True,Library Only,0,225.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,True,Library Only,1,225.002,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,True,Library Only,1000,227.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,True,Library Only,30000,285.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,True,Library Only,35000,295.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,True,Library Only,100000,425.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,True,Library Only,115000,455.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,True,Library Only,200000,625.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,True,Library Only,1000000,2225.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,True,Starting Point,0,190.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),ProActive,Direct,False,True,Starting Point,1,190.002,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),ProActive,Direct,False,True,Starting Point,1000,192.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),ProActive,Direct,False,True,Starting Point,30000,250.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),ProActive,Direct,False,True,Starting Point,35000,260.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),ProActive,Direct,False,True,Starting Point,100000,390.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),ProActive,Direct,False,True,Starting Point,115000,420.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),ProActive,Direct,False,True,Starting Point,200000,590.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),ProActive,Direct,False,True,Starting Point,1000000,2190.0,Auto-Approved,Jo (Non-library for a C/D customer),Yes
C,Rework (Of Selling),ProActive,Direct,False,True,Creation/Unknown,0,125.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,True,Creation/Unknown,1,125.002,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,True,Creation/Unknown,1000,127.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,True,Creation/Unknown,30000,185.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,True,Creation/Unknown,35000,195.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,True,Creation/Unknown,100000,325.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,True,Creation/Unknown,115000,355.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,True,Creation/Unknown,200000,525.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,False,True,Creation/Unknown,1000000,2125.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,True,False,Library Only,0,125.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,True,False,Library Only,1,125.002,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,True,False,Library Only,1000,127.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,True,False,Library Only,30000,185.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,True,False,Library Only,35000,195.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,True,False,Library Only,100000,325.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,True,False,Library Only,115000,355.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,True,False,Library Only,200000,525.0,Auto-Approved,,Yes
C,Rework (Of Selling),ProActive,Direct,True,False,Library Only,1000000,2125.0,Auto-Approved,,Yes
